"subid","familiarity","orientation","target_sex","target_presence","set_size","target_position","img1","img2","img3","img4","img5","img6","stimuli_combination","jitter","keypress","correct","RT"
"sub005","Familiar","Inverted","Female","Target Absent",6,0,"c_f6_2.jpg","c_f1_2.jpg","c_f3_2.jpg","c_f7_2.jpg","c_f8_1.jpg","c_f5_1.jpg","c_f1_2.jpg:c_f3_2.jpg:c_f5_1.jpg:c_f6_2.jpg:c_f7_2.jpg:c_f8_1.jpg",1,0,1,2171.6
"sub005","Familiar","Inverted","Female","Target Absent",2,0,"c_f8_1.jpg","none","none","c_f3_1.jpg","none","none","c_f3_1.jpg:c_f8_1.jpg:none:none:none:none",0.8,0,1,932.16
"sub005","Familiar","Inverted","Female","Target Present",2,1,"f_06_1.jpg","none","none","c_f3_2.jpg","none","none","c_f3_2.jpg:f_06_1.jpg:none:none:none:none",0.8,1,1,694.17
"sub005","Familiar","Inverted","Female","Target Present",2,3,"none","none","f_06_2.jpg","none","none","c_f6_1.jpg","c_f6_1.jpg:f_06_2.jpg:none:none:none:none",0.8,0,0,762.1
"sub006","Stranger","Upright","Male","Target Absent",4,0,"c_m1_1.jpg","none","c_m8_2.jpg","c_m7_1.jpg","none","c_m4_2.jpg","c_m1_1.jpg:c_m4_2.jpg:c_m7_1.jpg:c_m8_2.jpg:none:none",0.91667,0,1,1953.5
"sub006","Stranger","Upright","Male","Target Absent",6,0,"c_m8_1.jpg","c_m4_2.jpg","c_m7_1.jpg","c_m1_2.jpg","c_m5_2.jpg","c_m3_1.jpg","c_m1_2.jpg:c_m3_1.jpg:c_m4_2.jpg:c_m5_2.jpg:c_m7_1.jpg:c_m8_1.jpg",0.95,-1,0,3000
"sub006","Stranger","Upright","Male","Target Absent",4,0,"c_m1_2.jpg","c_m5_2.jpg","none","c_m4_1.jpg","c_m3_2.jpg","none","c_m1_2.jpg:c_m3_2.jpg:c_m4_1.jpg:c_m5_2.jpg:none:none",0.83333,0,1,2012
"sub006","Stranger","Upright","Male","Target Present",6,1,"c_m6_1.jpg","c_m4_2.jpg","c_m1_2.jpg","c_m7_2.jpg","c_m5_2.jpg","c_m3_2.jpg","c_m1_2.jpg:c_m3_2.jpg:c_m4_2.jpg:c_m5_2.jpg:c_m6_1.jpg:c_m7_2.jpg",0.81667,1,1,2021.4
"sub006","Stranger","Upright","Male","Target Present",2,3,"none","none","c_m6_1.jpg","none","none","c_m5_2.jpg","c_m5_2.jpg:c_m6_1.jpg:none:none:none:none",0.85,1,1,973.96
"sub006","Stranger","Upright","Male","Target Absent",4,0,"c_m7_2.jpg","c_m1_2.jpg","none","c_m5_1.jpg","c_m3_1.jpg","none","c_m1_2.jpg:c_m3_1.jpg:c_m5_1.jpg:c_m7_2.jpg:none:none",0.86667,0,1,1304.7
"sub006","Stranger","Upright","Male","Target Present",2,3,"none","none","c_m6_2.jpg","none","none","c_m5_2.jpg","c_m5_2.jpg:c_m6_2.jpg:none:none:none:none",0.88333,1,1,917.85
"sub006","Stranger","Upright","Male","Target Present",2,4,"c_m7_2.jpg","none","none","c_m6_1.jpg","none","none","c_m6_1.jpg:c_m7_2.jpg:none:none:none:none",0.9,1,1,698.52
"sub006","Stranger","Upright","Male","Target Present",6,5,"c_m7_2.jpg","c_m5_2.jpg","c_m8_1.jpg","c_m3_1.jpg","c_m6_1.jpg","c_m4_2.jpg","c_m3_1.jpg:c_m4_2.jpg:c_m5_2.jpg:c_m6_1.jpg:c_m7_2.jpg:c_m8_1.jpg",0.81667,1,1,1695.8
"sub006","Stranger","Upright","Male","Target Absent",4,0,"c_m3_2.jpg","none","c_m7_2.jpg","c_m4_1.jpg","none","c_m8_1.jpg","c_m3_2.jpg:c_m4_1.jpg:c_m7_2.jpg:c_m8_1.jpg:none:none",0.85,0,1,1485.8
"sub006","Stranger","Upright","Male","Target Absent",6,0,"c_m7_2.jpg","c_m8_2.jpg","c_m1_1.jpg","c_m4_1.jpg","c_m5_2.jpg","c_m3_2.jpg","c_m1_1.jpg:c_m3_2.jpg:c_m4_1.jpg:c_m5_2.jpg:c_m7_2.jpg:c_m8_2.jpg",0.96667,0,1,1875.8
"sub006","Stranger","Upright","Male","Target Absent",2,0,"none","none","c_m5_1.jpg","none","none","c_m4_1.jpg","c_m4_1.jpg:c_m5_1.jpg:none:none:none:none",0.8,0,1,938.41
"sub006","Stranger","Upright","Male","Target Present",2,3,"none","none","c_m6_2.jpg","none","none","c_m1_2.jpg","c_m1_2.jpg:c_m6_2.jpg:none:none:none:none",1,1,1,982.33
"sub006","Stranger","Upright","Male","Target Absent",4,0,"c_m7_1.jpg","none","c_m8_2.jpg","c_m4_1.jpg","none","c_m3_2.jpg","c_m3_2.jpg:c_m4_1.jpg:c_m7_1.jpg:c_m8_2.jpg:none:none",0.95,0,1,1184.5
"sub006","Stranger","Upright","Male","Target Present",4,3,"c_m3_2.jpg","none","c_m6_2.jpg","c_m1_2.jpg","none","c_m5_1.jpg","c_m1_2.jpg:c_m3_2.jpg:c_m5_1.jpg:c_m6_2.jpg:none:none",0.9,1,1,930.27
"sub006","Stranger","Upright","Male","Target Absent",2,0,"none","c_m5_2.jpg","none","none","c_m4_2.jpg","none","c_m4_2.jpg:c_m5_2.jpg:none:none:none:none",0.91667,0,1,774.93
"sub006","Stranger","Upright","Male","Target Present",2,1,"c_m6_1.jpg","none","none","c_m3_2.jpg","none","none","c_m3_2.jpg:c_m6_1.jpg:none:none:none:none",0.85,1,1,953.75
"sub006","Stranger","Upright","Male","Target Present",4,6,"none","c_m7_1.jpg","c_m4_2.jpg","none","c_m5_1.jpg","c_m6_2.jpg","c_m4_2.jpg:c_m5_1.jpg:c_m6_2.jpg:c_m7_1.jpg:none:none",0.88333,1,1,1485
"sub006","Stranger","Upright","Male","Target Absent",2,0,"none","none","c_m5_2.jpg","none","none","c_m4_2.jpg","c_m4_2.jpg:c_m5_2.jpg:none:none:none:none",1,0,1,1058.8
"sub006","Stranger","Upright","Male","Target Absent",2,0,"none","none","c_m8_2.jpg","none","none","c_m7_2.jpg","c_m7_2.jpg:c_m8_2.jpg:none:none:none:none",0.91667,0,1,1018.1
"sub006","Stranger","Upright","Male","Target Present",6,5,"c_m8_1.jpg","c_m3_1.jpg","c_m5_1.jpg","c_m4_1.jpg","c_m6_2.jpg","c_m1_2.jpg","c_m1_2.jpg:c_m3_1.jpg:c_m4_1.jpg:c_m5_1.jpg:c_m6_2.jpg:c_m8_1.jpg",0.9,1,1,858.79
"sub006","Stranger","Upright","Male","Target Absent",6,0,"c_m1_2.jpg","c_m7_2.jpg","c_m5_1.jpg","c_m3_1.jpg","c_m8_2.jpg","c_m4_2.jpg","c_m1_2.jpg:c_m3_1.jpg:c_m4_2.jpg:c_m5_1.jpg:c_m7_2.jpg:c_m8_2.jpg",0.85,0,1,1794.1
"sub006","Stranger","Upright","Male","Target Present",6,6,"c_m1_2.jpg","c_m4_1.jpg","c_m7_1.jpg","c_m3_2.jpg","c_m5_2.jpg","c_m6_2.jpg","c_m1_2.jpg:c_m3_2.jpg:c_m4_1.jpg:c_m5_2.jpg:c_m6_2.jpg:c_m7_1.jpg",0.9,1,1,772.16
"sub006","Stranger","Upright","Male","Target Present",2,2,"none","c_m6_2.jpg","none","none","c_m7_2.jpg","none","c_m6_2.jpg:c_m7_2.jpg:none:none:none:none",0.93333,1,1,1206.7
"sub006","Stranger","Upright","Male","Target Absent",6,0,"c_m7_1.jpg","c_m1_1.jpg","c_m3_1.jpg","c_m5_1.jpg","c_m8_1.jpg","c_m4_1.jpg","c_m1_1.jpg:c_m3_1.jpg:c_m4_1.jpg:c_m5_1.jpg:c_m7_1.jpg:c_m8_1.jpg",0.93333,-1,0,3000
"sub006","Stranger","Upright","Male","Target Present",6,3,"c_m4_2.jpg","c_m8_1.jpg","c_m6_2.jpg","c_m3_2.jpg","c_m7_2.jpg","c_m1_1.jpg","c_m1_1.jpg:c_m3_2.jpg:c_m4_2.jpg:c_m6_2.jpg:c_m7_2.jpg:c_m8_1.jpg",0.88333,1,1,1271.9
"sub006","Stranger","Upright","Male","Target Absent",2,0,"none","c_m5_2.jpg","none","none","c_m8_1.jpg","none","c_m5_2.jpg:c_m8_1.jpg:none:none:none:none",0.86667,0,1,958.55
"sub006","Stranger","Upright","Male","Target Absent",4,0,"c_m7_1.jpg","none","c_m3_1.jpg","c_m8_2.jpg","none","c_m1_1.jpg","c_m1_1.jpg:c_m3_1.jpg:c_m7_1.jpg:c_m8_2.jpg:none:none",1,0,1,1497.9
"sub006","Stranger","Upright","Male","Target Present",4,4,"c_m4_2.jpg","none","c_m1_2.jpg","c_m6_1.jpg","none","c_m8_1.jpg","c_m1_2.jpg:c_m4_2.jpg:c_m6_1.jpg:c_m8_1.jpg:none:none",0.8,1,1,975.16
"sub006","Stranger","Upright","Male","Target Absent",6,0,"c_m5_1.jpg","c_m1_2.jpg","c_m7_2.jpg","c_m8_2.jpg","c_m3_2.jpg","c_m4_1.jpg","c_m1_2.jpg:c_m3_2.jpg:c_m4_1.jpg:c_m5_1.jpg:c_m7_2.jpg:c_m8_2.jpg",0.98333,0,1,2001.8
"sub006","Stranger","Upright","Male","Target Present",2,4,"c_m4_1.jpg","none","none","c_m6_2.jpg","none","none","c_m4_1.jpg:c_m6_2.jpg:none:none:none:none",0.98333,1,1,771.08
"sub006","Stranger","Upright","Male","Target Absent",6,0,"c_m4_1.jpg","c_m8_2.jpg","c_m3_1.jpg","c_m7_1.jpg","c_m1_2.jpg","c_m5_2.jpg","c_m1_2.jpg:c_m3_1.jpg:c_m4_1.jpg:c_m5_2.jpg:c_m7_1.jpg:c_m8_2.jpg",0.96667,0,1,1957.7
"sub006","Stranger","Upright","Male","Target Present",4,2,"c_m1_2.jpg","c_m6_1.jpg","none","c_m5_1.jpg","c_m8_2.jpg","none","c_m1_2.jpg:c_m5_1.jpg:c_m6_1.jpg:c_m8_2.jpg:none:none",0.81667,1,1,1057
"sub006","Stranger","Upright","Male","Target Present",2,2,"none","c_m6_1.jpg","none","none","c_m1_2.jpg","none","c_m1_2.jpg:c_m6_1.jpg:none:none:none:none",0.85,1,1,928.34
"sub006","Stranger","Upright","Male","Target Absent",2,0,"none","none","c_m8_2.jpg","none","none","c_m5_1.jpg","c_m5_1.jpg:c_m8_2.jpg:none:none:none:none",0.86667,0,1,964.92
"sub006","Stranger","Upright","Male","Target Present",4,4,"c_m5_2.jpg","c_m4_2.jpg","none","c_m6_1.jpg","c_m8_1.jpg","none","c_m4_2.jpg:c_m5_2.jpg:c_m6_1.jpg:c_m8_1.jpg:none:none",0.93333,1,1,815.57
"sub006","Stranger","Upright","Male","Target Absent",4,0,"c_m7_2.jpg","c_m3_1.jpg","none","c_m5_1.jpg","c_m1_1.jpg","none","c_m1_1.jpg:c_m3_1.jpg:c_m5_1.jpg:c_m7_2.jpg:none:none",0.81667,0,1,1088.2
"sub006","Stranger","Upright","Male","Target Absent",4,0,"none","c_m5_1.jpg","c_m1_2.jpg","none","c_m7_1.jpg","c_m3_1.jpg","c_m1_2.jpg:c_m3_1.jpg:c_m5_1.jpg:c_m7_1.jpg:none:none",0.95,0,1,1326.1
"sub006","Stranger","Upright","Male","Target Absent",6,0,"c_m7_1.jpg","c_m5_2.jpg","c_m1_1.jpg","c_m3_1.jpg","c_m4_2.jpg","c_m8_1.jpg","c_m1_1.jpg:c_m3_1.jpg:c_m4_2.jpg:c_m5_2.jpg:c_m7_1.jpg:c_m8_1.jpg",0.81667,0,1,2130.8
"sub006","Stranger","Upright","Male","Target Present",2,6,"none","none","c_m1_1.jpg","none","none","c_m6_1.jpg","c_m1_1.jpg:c_m6_1.jpg:none:none:none:none",0.93333,1,1,991.43
"sub006","Stranger","Upright","Male","Target Present",6,1,"c_m6_2.jpg","c_m7_2.jpg","c_m4_1.jpg","c_m1_1.jpg","c_m8_2.jpg","c_m5_1.jpg","c_m1_1.jpg:c_m4_1.jpg:c_m5_1.jpg:c_m6_2.jpg:c_m7_2.jpg:c_m8_2.jpg",0.9,1,1,1609.6
"sub006","Stranger","Upright","Male","Target Present",6,4,"c_m1_2.jpg","c_m8_1.jpg","c_m5_2.jpg","c_m6_1.jpg","c_m7_1.jpg","c_m4_2.jpg","c_m1_2.jpg:c_m4_2.jpg:c_m5_2.jpg:c_m6_1.jpg:c_m7_1.jpg:c_m8_1.jpg",0.96667,1,1,994.77
"sub006","Stranger","Upright","Male","Target Present",4,1,"c_m6_2.jpg","c_m1_2.jpg","none","c_m5_2.jpg","c_m8_2.jpg","none","c_m1_2.jpg:c_m5_2.jpg:c_m6_2.jpg:c_m8_2.jpg:none:none",0.95,1,1,932.61
"sub006","Stranger","Upright","Male","Target Present",4,4,"c_m5_1.jpg","c_m4_2.jpg","none","c_m6_1.jpg","c_m3_1.jpg","none","c_m3_1.jpg:c_m4_2.jpg:c_m5_1.jpg:c_m6_1.jpg:none:none",0.98333,1,1,712.68
"sub006","Stranger","Upright","Male","Target Absent",6,0,"c_m8_2.jpg","c_m3_2.jpg","c_m1_2.jpg","c_m7_2.jpg","c_m4_2.jpg","c_m5_2.jpg","c_m1_2.jpg:c_m3_2.jpg:c_m4_2.jpg:c_m5_2.jpg:c_m7_2.jpg:c_m8_2.jpg",0.98333,0,1,1877.9
"sub006","Stranger","Upright","Male","Target Absent",6,0,"c_m5_1.jpg","c_m7_1.jpg","c_m3_1.jpg","c_m4_2.jpg","c_m8_2.jpg","c_m1_2.jpg","c_m1_2.jpg:c_m3_1.jpg:c_m4_2.jpg:c_m5_1.jpg:c_m7_1.jpg:c_m8_2.jpg",0.86667,0,1,2100.7
"sub006","Stranger","Upright","Male","Target Absent",2,0,"c_m4_2.jpg","none","none","c_m1_2.jpg","none","none","c_m1_2.jpg:c_m4_2.jpg:none:none:none:none",0.95,0,1,1097.8
"sub006","Stranger","Upright","Male","Target Absent",4,0,"c_m7_1.jpg","c_m4_2.jpg","none","c_m8_2.jpg","c_m3_1.jpg","none","c_m3_1.jpg:c_m4_2.jpg:c_m7_1.jpg:c_m8_2.jpg:none:none",0.83333,0,1,1303.8
"sub006","Stranger","Upright","Male","Target Absent",4,0,"c_m3_1.jpg","none","c_m4_1.jpg","c_m8_2.jpg","none","c_m5_2.jpg","c_m3_1.jpg:c_m4_1.jpg:c_m5_2.jpg:c_m8_2.jpg:none:none",0.8,0,1,1245.2
"sub006","Stranger","Upright","Male","Target Present",2,6,"none","none","c_m3_2.jpg","none","none","c_m6_2.jpg","c_m3_2.jpg:c_m6_2.jpg:none:none:none:none",0.95,1,1,1013.1
"sub006","Stranger","Upright","Male","Target Present",2,4,"c_m8_1.jpg","none","none","c_m6_1.jpg","none","none","c_m6_1.jpg:c_m8_1.jpg:none:none:none:none",0.9,1,1,758.4
"sub006","Stranger","Upright","Male","Target Present",4,5,"none","c_m3_2.jpg","c_m4_2.jpg","none","c_m6_2.jpg","c_m8_2.jpg","c_m3_2.jpg:c_m4_2.jpg:c_m6_2.jpg:c_m8_2.jpg:none:none",0.9,0,0,1721.7
"sub006","Stranger","Upright","Male","Target Absent",4,0,"c_m8_1.jpg","c_m3_2.jpg","none","c_m5_2.jpg","c_m7_1.jpg","none","c_m3_2.jpg:c_m5_2.jpg:c_m7_1.jpg:c_m8_1.jpg:none:none",0.98333,0,1,1956.3
"sub006","Stranger","Upright","Male","Target Present",6,5,"c_m8_1.jpg","c_m1_1.jpg","c_m3_2.jpg","c_m5_2.jpg","c_m6_2.jpg","c_m7_2.jpg","c_m1_1.jpg:c_m3_2.jpg:c_m5_2.jpg:c_m6_2.jpg:c_m7_2.jpg:c_m8_1.jpg",0.91667,1,1,815.7
"sub006","Stranger","Upright","Male","Target Absent",6,0,"c_m5_2.jpg","c_m7_1.jpg","c_m8_2.jpg","c_m1_1.jpg","c_m4_2.jpg","c_m3_1.jpg","c_m1_1.jpg:c_m3_1.jpg:c_m4_2.jpg:c_m5_2.jpg:c_m7_1.jpg:c_m8_2.jpg",0.93333,0,1,2400.3
"sub006","Stranger","Upright","Male","Target Present",2,5,"none","c_m5_2.jpg","none","none","c_m6_2.jpg","none","c_m5_2.jpg:c_m6_2.jpg:none:none:none:none",0.98333,1,1,753.49
"sub006","Stranger","Upright","Male","Target Absent",2,0,"none","c_m5_1.jpg","none","none","c_m3_2.jpg","none","c_m3_2.jpg:c_m5_1.jpg:none:none:none:none",0.96667,0,1,732.9
"sub006","Stranger","Upright","Male","Target Absent",4,0,"c_m7_2.jpg","c_m8_2.jpg","none","c_m4_2.jpg","c_m1_1.jpg","none","c_m1_1.jpg:c_m4_2.jpg:c_m7_2.jpg:c_m8_2.jpg:none:none",0.91667,0,1,1240.8
"sub006","Stranger","Upright","Male","Target Present",6,5,"c_m7_1.jpg","c_m3_1.jpg","c_m5_1.jpg","c_m1_2.jpg","c_m6_1.jpg","c_m4_1.jpg","c_m1_2.jpg:c_m3_1.jpg:c_m4_1.jpg:c_m5_1.jpg:c_m6_1.jpg:c_m7_1.jpg",0.83333,1,1,728.76
"sub006","Stranger","Upright","Male","Target Present",2,6,"none","none","c_m4_1.jpg","none","none","c_m6_2.jpg","c_m4_1.jpg:c_m6_2.jpg:none:none:none:none",0.85,1,1,885.34
"sub006","Stranger","Upright","Male","Target Absent",2,0,"none","none","c_m8_2.jpg","none","none","c_m3_2.jpg","c_m3_2.jpg:c_m8_2.jpg:none:none:none:none",0.98333,0,1,827.36
"sub006","Stranger","Upright","Male","Target Present",6,4,"c_m1_1.jpg","c_m5_2.jpg","c_m8_2.jpg","c_m6_2.jpg","c_m4_1.jpg","c_m3_2.jpg","c_m1_1.jpg:c_m3_2.jpg:c_m4_1.jpg:c_m5_2.jpg:c_m6_2.jpg:c_m8_2.jpg",0.8,1,1,1604
"sub006","Stranger","Upright","Male","Target Present",6,2,"c_m3_2.jpg","c_m6_2.jpg","c_m8_2.jpg","c_m4_1.jpg","c_m1_1.jpg","c_m7_2.jpg","c_m1_1.jpg:c_m3_2.jpg:c_m4_1.jpg:c_m6_2.jpg:c_m7_2.jpg:c_m8_2.jpg",0.9,1,1,1357.3
"sub006","Stranger","Upright","Male","Target Absent",2,0,"none","none","c_m1_2.jpg","none","none","c_m3_2.jpg","c_m1_2.jpg:c_m3_2.jpg:none:none:none:none",0.83333,0,1,880.58
"sub006","Stranger","Upright","Male","Target Present",6,1,"c_m6_1.jpg","c_m7_2.jpg","c_m1_2.jpg","c_m5_1.jpg","c_m8_2.jpg","c_m3_2.jpg","c_m1_2.jpg:c_m3_2.jpg:c_m5_1.jpg:c_m6_1.jpg:c_m7_2.jpg:c_m8_2.jpg",1,1,1,1415.4
"sub006","Stranger","Upright","Male","Target Present",6,4,"c_m7_2.jpg","c_m1_2.jpg","c_m5_1.jpg","c_m6_1.jpg","c_m8_2.jpg","c_m3_2.jpg","c_m1_2.jpg:c_m3_2.jpg:c_m5_1.jpg:c_m6_1.jpg:c_m7_2.jpg:c_m8_2.jpg",0.95,1,1,919.88
"sub006","Stranger","Upright","Male","Target Present",2,3,"none","none","c_m6_2.jpg","none","none","c_m3_1.jpg","c_m3_1.jpg:c_m6_2.jpg:none:none:none:none",0.9,1,1,820.49
"sub006","Stranger","Upright","Male","Target Present",2,3,"none","none","c_m6_1.jpg","none","none","c_m4_1.jpg","c_m4_1.jpg:c_m6_1.jpg:none:none:none:none",0.9,1,1,893.15
"sub006","Stranger","Upright","Male","Target Present",2,2,"none","c_m6_1.jpg","none","none","c_m4_1.jpg","none","c_m4_1.jpg:c_m6_1.jpg:none:none:none:none",0.8,1,1,819.09
"sub006","Stranger","Upright","Male","Target Absent",6,0,"c_m3_2.jpg","c_m8_2.jpg","c_m1_1.jpg","c_m4_1.jpg","c_m5_2.jpg","c_m7_1.jpg","c_m1_1.jpg:c_m3_2.jpg:c_m4_1.jpg:c_m5_2.jpg:c_m7_1.jpg:c_m8_2.jpg",0.93333,0,1,2051.7
"sub006","Stranger","Upright","Male","Target Present",4,6,"c_m7_2.jpg","none","c_m4_1.jpg","c_m5_2.jpg","none","c_m6_1.jpg","c_m4_1.jpg:c_m5_2.jpg:c_m6_1.jpg:c_m7_2.jpg:none:none",0.8,1,1,1187.1
"sub006","Stranger","Upright","Male","Target Absent",4,0,"none","c_m8_2.jpg","c_m5_2.jpg","none","c_m4_2.jpg","c_m7_2.jpg","c_m4_2.jpg:c_m5_2.jpg:c_m7_2.jpg:c_m8_2.jpg:none:none",0.8,0,1,1573
"sub006","Stranger","Upright","Male","Target Present",2,2,"none","c_m6_2.jpg","none","none","c_m1_1.jpg","none","c_m1_1.jpg:c_m6_2.jpg:none:none:none:none",0.9,1,1,1111.6
"sub006","Stranger","Upright","Male","Target Absent",6,0,"c_m3_1.jpg","c_m7_1.jpg","c_m8_1.jpg","c_m1_2.jpg","c_m5_1.jpg","c_m4_1.jpg","c_m1_2.jpg:c_m3_1.jpg:c_m4_1.jpg:c_m5_1.jpg:c_m7_1.jpg:c_m8_1.jpg",0.81667,0,1,2684.9
"sub006","Stranger","Upright","Male","Target Present",4,5,"none","c_m3_2.jpg","c_m5_2.jpg","none","c_m6_2.jpg","c_m1_2.jpg","c_m1_2.jpg:c_m3_2.jpg:c_m5_2.jpg:c_m6_2.jpg:none:none",0.96667,1,1,1531
"sub006","Stranger","Upright","Male","Target Present",4,6,"none","c_m1_2.jpg","c_m5_2.jpg","none","c_m3_2.jpg","c_m6_2.jpg","c_m1_2.jpg:c_m3_2.jpg:c_m5_2.jpg:c_m6_2.jpg:none:none",0.96667,1,1,1479.5
"sub006","Stranger","Upright","Male","Target Absent",4,0,"c_m4_2.jpg","c_m1_1.jpg","none","c_m3_1.jpg","c_m8_2.jpg","none","c_m1_1.jpg:c_m3_1.jpg:c_m4_2.jpg:c_m8_2.jpg:none:none",0.95,0,1,1942.1
"sub006","Stranger","Upright","Male","Target Present",6,3,"c_m7_1.jpg","c_m8_2.jpg","c_m6_2.jpg","c_m1_1.jpg","c_m5_1.jpg","c_m3_1.jpg","c_m1_1.jpg:c_m3_1.jpg:c_m5_1.jpg:c_m6_2.jpg:c_m7_1.jpg:c_m8_2.jpg",0.81667,1,1,1114
"sub006","Stranger","Upright","Male","Target Present",4,5,"none","c_m4_2.jpg","c_m5_1.jpg","none","c_m6_1.jpg","c_m3_2.jpg","c_m3_2.jpg:c_m4_2.jpg:c_m5_1.jpg:c_m6_1.jpg:none:none",0.93333,1,1,2015.3
"sub006","Stranger","Upright","Male","Target Present",2,2,"none","c_m6_2.jpg","none","none","c_m4_2.jpg","none","c_m4_2.jpg:c_m6_2.jpg:none:none:none:none",0.9,1,1,1168
"sub006","Stranger","Upright","Male","Target Present",4,2,"c_m7_1.jpg","c_m6_2.jpg","none","c_m8_2.jpg","c_m1_1.jpg","none","c_m1_1.jpg:c_m6_2.jpg:c_m7_1.jpg:c_m8_2.jpg:none:none",1,1,1,1226.7
"sub006","Stranger","Upright","Male","Target Absent",2,0,"none","none","c_m8_2.jpg","none","none","c_m1_1.jpg","c_m1_1.jpg:c_m8_2.jpg:none:none:none:none",0.93333,0,1,1371.3
"sub006","Stranger","Upright","Male","Target Absent",2,0,"c_m8_2.jpg","none","none","c_m1_1.jpg","none","none","c_m1_1.jpg:c_m8_2.jpg:none:none:none:none",0.96667,0,1,1165.8
"sub006","Stranger","Upright","Male","Target Absent",6,0,"c_m7_1.jpg","c_m5_2.jpg","c_m4_1.jpg","c_m8_2.jpg","c_m3_1.jpg","c_m1_2.jpg","c_m1_2.jpg:c_m3_1.jpg:c_m4_1.jpg:c_m5_2.jpg:c_m7_1.jpg:c_m8_2.jpg",0.88333,0,1,2432.5
"sub006","Stranger","Upright","Male","Target Present",2,6,"none","none","c_m8_2.jpg","none","none","c_m6_1.jpg","c_m6_1.jpg:c_m8_2.jpg:none:none:none:none",0.88333,1,1,880.46
"sub006","Stranger","Upright","Male","Target Absent",2,0,"c_m7_1.jpg","none","none","c_m8_1.jpg","none","none","c_m7_1.jpg:c_m8_1.jpg:none:none:none:none",0.96667,0,1,943.08
"sub006","Stranger","Upright","Male","Target Absent",6,0,"c_m3_1.jpg","c_m1_2.jpg","c_m4_2.jpg","c_m7_1.jpg","c_m8_2.jpg","c_m5_2.jpg","c_m1_2.jpg:c_m3_1.jpg:c_m4_2.jpg:c_m5_2.jpg:c_m7_1.jpg:c_m8_2.jpg",0.81667,0,1,2635.1
"sub006","Stranger","Upright","Male","Target Absent",2,0,"c_m8_2.jpg","none","none","c_m5_1.jpg","none","none","c_m5_1.jpg:c_m8_2.jpg:none:none:none:none",0.81667,0,1,955
"sub006","Stranger","Upright","Male","Target Present",6,3,"c_m3_2.jpg","c_m7_2.jpg","c_m6_2.jpg","c_m4_2.jpg","c_m5_2.jpg","c_m1_1.jpg","c_m1_1.jpg:c_m3_2.jpg:c_m4_2.jpg:c_m5_2.jpg:c_m6_2.jpg:c_m7_2.jpg",0.83333,1,1,1102.3
"sub006","Stranger","Upright","Male","Target Absent",2,0,"c_m3_2.jpg","none","none","c_m1_2.jpg","none","none","c_m1_2.jpg:c_m3_2.jpg:none:none:none:none",0.88333,0,1,755.62
"sub006","Stranger","Upright","Male","Target Absent",4,0,"c_m3_1.jpg","c_m8_1.jpg","none","c_m5_2.jpg","c_m1_2.jpg","none","c_m1_2.jpg:c_m3_1.jpg:c_m5_2.jpg:c_m8_1.jpg:none:none",0.96667,0,1,1478.9
"sub006","Stranger","Upright","Male","Target Present",2,5,"none","c_m5_1.jpg","none","none","c_m6_1.jpg","none","c_m5_1.jpg:c_m6_1.jpg:none:none:none:none",0.96667,1,1,1053.5
"sub006","Stranger","Upright","Male","Target Present",6,1,"c_m6_1.jpg","c_m1_2.jpg","c_m8_1.jpg","c_m4_1.jpg","c_m5_1.jpg","c_m7_1.jpg","c_m1_2.jpg:c_m4_1.jpg:c_m5_1.jpg:c_m6_1.jpg:c_m7_1.jpg:c_m8_1.jpg",0.8,1,1,956.93
"sub006","Stranger","Upright","Male","Target Present",4,2,"none","c_m6_2.jpg","c_m1_1.jpg","none","c_m7_1.jpg","c_m4_1.jpg","c_m1_1.jpg:c_m4_1.jpg:c_m6_2.jpg:c_m7_1.jpg:none:none",0.88333,1,1,1360.1
"sub006","Stranger","Upright","Male","Target Absent",6,0,"c_m8_1.jpg","c_m7_2.jpg","c_m3_2.jpg","c_m1_1.jpg","c_m5_2.jpg","c_m4_2.jpg","c_m1_1.jpg:c_m3_2.jpg:c_m4_2.jpg:c_m5_2.jpg:c_m7_2.jpg:c_m8_1.jpg",0.9,0,1,1811.5
"sub006","Stranger","Upright","Male","Target Present",6,1,"c_m6_1.jpg","c_m1_1.jpg","c_m3_2.jpg","c_m8_1.jpg","c_m5_1.jpg","c_m7_2.jpg","c_m1_1.jpg:c_m3_2.jpg:c_m5_1.jpg:c_m6_1.jpg:c_m7_2.jpg:c_m8_1.jpg",0.88333,1,1,1252.8
"sub006","Stranger","Upright","Male","Target Present",4,5,"c_m5_1.jpg","c_m3_2.jpg","none","c_m4_2.jpg","c_m6_1.jpg","none","c_m3_2.jpg:c_m4_2.jpg:c_m5_1.jpg:c_m6_1.jpg:none:none",0.93333,1,1,1644
"sub006","Stranger","Upright","Male","Target Present",6,1,"c_m6_1.jpg","c_m4_1.jpg","c_m7_1.jpg","c_m1_1.jpg","c_m5_1.jpg","c_m3_2.jpg","c_m1_1.jpg:c_m3_2.jpg:c_m4_1.jpg:c_m5_1.jpg:c_m6_1.jpg:c_m7_1.jpg",0.93333,1,1,1692
